date,gold_price
2023-01-18,1904.16
2023-01-19,1932.12
2023-01-20,1925.92
2023-01-23,1930.85
2023-01-24,1937.26
2023-01-25,1946.08
2023-01-26,1928.94
2023-01-27,1928.3
2023-01-30,1923.23
2023-01-31,1928.1
2023-02-01,1950.06
2023-02-02,1912.6
2023-02-03,1865.81
2023-02-06,1867.65
2023-02-07,1873.63
2023-02-08,1875.55
2023-02-09,1861.59
2023-02-10,1865.35
2023-02-13,1853.41
2023-02-14,1854.36
2023-02-15,1835.85
2023-02-16,1836.43
2023-02-17,1842.54
2023-02-20,1841.26
2023-02-21,1834.87
2023-02-22,1825.2
2023-02-23,1822.27
2023-02-24,1810.82
2023-02-27,1817.25
2023-02-28,1826.5
2023-03-01,1836.56
2023-03-02,1835.6
2023-03-03,1855.3
2023-03-06,1846.61
2023-03-07,1813.05
2023-03-08,1813.72
2023-03-09,1830.77
2023-03-10,1867.15
2023-03-13,1913.56
2023-03-14,1903.86
2023-03-15,1918.01
2023-03-16,1919.34
2023-03-17,1988.17
2023-03-20,1978.64
2023-03-21,1940.53
2023-03-22,1969.79
2023-03-23,1993.97
2023-03-24,1978.81
2023-03-27,1956.35
2023-03-28,1973.52
2023-03-29,1964.37
2023-03-30,1980.21
2023-03-31,1969.41
2023-04-03,1984.35
2023-04-04,2020.53
2023-04-05,2020.66
2023-04-06,2007.32
2023-04-10,1991.18
2023-04-11,2003.52
2023-04-12,2014.77
2023-04-13,2040.1
2023-04-14,2004.42
2023-04-17,1995.08
2023-04-18,2005.21
2023-04-19,1994.67
2023-04-20,2004.7
2023-04-21,1982.84
2023-04-24,1989.05
2023-04-25,1997.06
2023-04-26,1989.29
2023-04-27,1987.74
2023-04-28,1989.55
2023-05-01,1982.44
2023-05-02,2016.53
2023-05-03,2038.52
2023-05-04,2050.15
2023-05-05,2016.54
2023-05-08,2021.36
2023-05-09,2034.42
2023-05-10,2030.1
2023-05-11,2014.95
2023-05-12,2010.91
2023-05-15,2016.32
2023-05-16,1988.81
2023-05-17,1981.41
2023-05-18,1957.39
2023-05-19,1977.5
2023-05-22,1971.73
2023-05-23,1974.88
2023-05-24,1957.24
2023-05-25,1940.69
2023-05-26,1946.72
2023-05-29,1943.15
2023-05-30,1959.17
2023-05-31,1962.6
2023-06-01,1977.4
2023-06-02,1947.62
2023-06-05,1961.7
2023-06-06,1963.23
2023-06-07,1939.87
2023-06-08,1965.44
2023-06-09,1960.46
2023-06-12,1957.34
2023-06-13,1943.44
2023-06-14,1941.74
2023-06-15,1957.96
2023-06-16,1957.51
2023-06-19,1950.48
2023-06-20,1936.08
2023-06-21,1932.43
2023-06-22,1913.64
2023-06-23,1920.53
2023-06-26,1923.14
2023-06-27,1913.62
2023-06-28,1907.28
2023-06-29,1908.25
2023-06-30,1919.17
2023-07-03,1921.48
2023-07-04,1925.89
2023-07-05,1915.21
2023-07-06,1910.93
2023-07-07,1925.31
2023-07-10,1925.28
2023-07-11,1932.09
2023-07-12,1957.35
2023-07-13,1960.39
2023-07-14,1955.45
2023-07-17,1954.92
2023-07-18,1978.73
2023-07-19,1976.97
2023-07-20,1969.5
2023-07-21,1961.84
2023-07-24,1954.87
2023-07-25,1964.85
2023-07-26,1972.27
2023-07-27,1945.52
2023-07-28,1959.15
2023-07-31,1965.52
2023-08-01,1944.19
2023-08-02,1934.87
2023-08-03,1933.98
2023-08-04,1942.65
2023-08-07,1936.52
2023-08-08,1925.22
2023-08-09,1914.7
2023-08-10,1912.33
2023-08-11,1913.62
2023-08-14,1907.42
2023-08-15,1901.85
2023-08-16,1891.92
2023-08-17,1889.33
2023-08-18,1889.37
2023-08-21,1894.67
2023-08-22,1897.38
2023-08-23,1915.38
2023-08-24,1916.69
2023-08-25,1914.21
2023-08-28,1920.06
2023-08-29,1937.32
2023-08-30,1942.42
2023-08-31,1940.06
2023-09-01,1939.85
2023-09-04,1938.47
2023-09-05,1925.97
2023-09-06,1916.42
2023-09-07,1919.62
2023-09-08,1919.13
2023-09-11,1922.33
2023-09-12,1913.34
2023-09-13,1908.15
2023-09-14,1910.51
2023-09-15,1923.68
2023-09-18,1933.61
2023-09-19,1931.34
2023-09-20,1930.36
2023-09-21,1919.94
2023-09-22,1925.25
2023-09-25,1915.78
2023-09-26,1900.58
2023-09-27,1874.99
2023-09-28,1864.8
2023-09-29,1848.74
2023-10-02,1827.77
2023-10-03,1822.94
2023-10-04,1821.1
2023-10-05,1820.24
2023-10-06,1831.84
2023-10-09,1861.35
2023-10-10,1860.42
2023-10-11,1874.27
2023-10-12,1868.73
2023-10-13,1932.41
2023-10-16,1920.06
2023-10-17,1923.05
2023-10-18,1947.62
2023-10-19,1974.28
2023-10-20,1980.9
2023-10-23,1972.74
2023-10-24,1971.03
2023-10-25,1979.45
2023-10-26,1984.73
2023-10-27,2005.91
2023-10-30,1996.15
2023-10-31,1983.97
2023-11-01,1982.67
2023-11-02,1985.77
2023-11-03,1992.52
2023-11-06,1977.82
2023-11-07,1969.03
2023-11-08,1950.2
2023-11-09,1958.41
2023-11-10,1938.62
2023-11-13,1946.1
2023-11-14,1963.16
2023-11-15,1959.19
2023-11-16,1981.1
2023-11-17,1980.56
2023-11-20,1977.65
2023-11-21,1998.26
2023-11-22,1989.81
2023-11-23,1992.78
2023-11-24,2002.33
2023-11-27,2014.18
2023-11-28,2041.07
2023-11-29,2044.12
2023-11-30,2036.09
2023-12-01,2071.63
2023-12-04,2028.89
2023-12-05,2019.36
2023-12-06,2025.26
2023-12-07,2028.54
2023-12-08,2004.04
2023-12-11,1981.69
2023-12-12,1979.3
2023-12-13,2027.23
2023-12-14,2036.2
2023-12-15,2019.02
2023-12-18,2027.21
2023-12-19,2040.13
2023-12-20,2031.31
2023-12-21,2045.78
2023-12-22,2052.75
2023-12-26,2067.44
2023-12-27,2077.49
2023-12-28,2065.25
2023-12-29,2063.03
2024-01-02,2058.91
2024-01-03,2041.27
2024-01-04,2043.28
2024-01-05,2045.3
2024-01-08,2028.18
2024-01-09,2030.21
2024-01-10,2024.32
2024-01-11,2028.54
2024-01-12,2048.81
2024-01-15,2054.6
2024-01-16,2028.22
2024-01-17,2006.11
2024-01-18,2022.93
2024-01-19,2029.33
2024-01-22,2021.62
2024-01-23,2029.23
2024-01-24,2013.5
2024-01-25,2020.7
2024-01-26,2018.49
2024-01-29,2032.7
2024-01-30,2036.87
2024-01-31,2039.2
2024-02-01,2054.98
2024-02-02,2039.57
2024-02-05,2025.03
2024-02-06,2035.86
2024-02-07,2035.0
2024-02-08,2034.33
2024-02-09,2024.26
2024-02-12,2019.94
2024-02-13,1992.95
2024-02-14,1992.1
2024-02-15,2004.25
2024-02-16,2013.18
2024-02-19,2017.91
2024-02-20,2024.23
2024-02-21,2025.97
2024-02-22,2024.27
2024-02-23,2035.52
2024-02-26,2031.16
2024-02-27,2030.38
2024-02-28,2034.37
2024-02-29,2044.12
2024-03-01,2083.26
2024-03-04,2114.27
2024-03-05,2127.84
2024-03-06,2148.03
2024-03-07,2159.93
2024-03-08,2178.55
2024-03-11,2182.65
2024-03-12,2158.13
2024-03-13,2174.32
2024-03-14,2162.19
2024-03-15,2155.82
2024-03-18,2160.26
2024-03-19,2157.48
2024-03-20,2186.24
2024-03-21,2181.25
2024-03-22,2165.27
2024-03-25,2171.73
2024-03-26,2178.63
2024-03-27,2194.88
2024-03-28,2232.88
2024-04-01,2251.31
2024-04-02,2280.53
2024-04-03,2299.64
2024-04-04,2290.95
2024-04-05,2329.28
2024-04-08,2338.82
2024-04-09,2352.22
2024-04-10,2333.55
2024-04-11,2372.41
2024-04-12,2344.22
2024-04-15,2383.1
2024-04-16,2382.85
2024-04-17,2361.16
2024-04-18,2378.86
2024-04-19,2390.63
2024-04-22,2327.25
2024-04-23,2322.11
2024-04-24,2315.96
2024-04-25,2332.37
2024-04-26,2337.78
2024-04-29,2335.36
2024-04-30,2286.3
2024-05-01,2319.48
2024-05-02,2303.51
2024-05-03,2301.67
2024-05-06,2323.76
2024-05-07,2313.83
2024-05-08,2308.83
2024-05-09,2346.02
2024-05-10,2360.47
2024-05-13,2336.14
2024-05-14,2358.0
2024-05-15,2385.76
2024-05-16,2376.72
2024-05-17,2413.84
2024-05-20,2426.22
2024-05-21,2420.88
2024-05-22,2378.58
2024-05-23,2328.55
2024-05-24,2333.86
2024-05-27,2350.08
2024-05-28,2361.13
2024-05-29,2338.0
2024-05-30,2342.98
2024-05-31,2327.46
2024-06-03,2350.45
2024-06-04,2326.79
2024-06-05,2355.13
2024-06-06,2375.68
2024-06-07,2293.38
2024-06-10,2310.86
2024-06-11,2316.73
2024-06-12,2324.88
2024-06-13,2303.85
2024-06-14,2332.6
2024-06-17,2318.96
2024-06-18,2329.34
2024-06-19,2327.98
2024-06-20,2360.02
2024-06-21,2321.42
2024-06-24,2334.43
2024-06-25,2319.51
2024-06-26,2298.06
2024-06-27,2327.48
2024-06-28,2326.4
2024-07-01,2331.72
2024-07-02,2329.35
2024-07-03,2356.07
2024-07-04,2356.1
2024-07-05,2391.06
2024-07-08,2359.09
2024-07-09,2363.73
2024-07-10,2371.26
2024-07-11,2415.3
2024-07-12,2411.59
2024-07-15,2422.23
2024-07-16,2468.69
2024-07-17,2458.66
2024-07-18,2445.08
2024-07-19,2400.3
2024-07-22,2396.35
2024-07-23,2409.62
2024-07-24,2397.23
2024-07-25,2364.49
2024-07-26,2387.34
2024-07-29,2383.5
2024-07-30,2410.92
2024-07-31,2447.24
2024-08-01,2446.3
2024-08-02,2441.38
2024-08-05,2409.96
2024-08-06,2389.85
2024-08-07,2383.06
2024-08-08,2427.18
2024-08-09,2431.07
2024-08-12,2472.03
2024-08-13,2464.98
2024-08-14,2447.92
2024-08-15,2456.24
2024-08-16,2507.46
2024-08-19,2504.23
2024-08-20,2514.01
2024-08-21,2512.3
2024-08-22,2484.73
2024-08-23,2511.93
2024-08-26,2517.91
2024-08-27,2524.59
2024-08-28,2504.67
2024-08-29,2521.09
2024-08-30,2503.35
2024-09-02,2499.46
2024-09-03,2492.86
2024-09-04,2495.44
2024-09-05,2516.63
2024-09-06,2497.61
2024-09-09,2506.22
2024-09-10,2516.54
2024-09-11,2511.35
2024-09-12,2558.6
2024-09-13,2578.38
2024-09-16,2582.42
2024-09-17,2569.45
2024-09-18,2559.27
2024-09-19,2586.61
2024-09-20,2622.26
2024-09-23,2628.39
2024-09-24,2656.99
2024-09-25,2657.02
2024-09-26,2672.23
2024-09-27,2659.81
2024-09-30,2634.53
2024-10-01,2663.37
2024-10-02,2658.67
2024-10-03,2656.01
2024-10-04,2653.57
2024-10-07,2642.51
2024-10-08,2621.85
2024-10-09,2607.68
2024-10-10,2630.05
2024-10-11,2656.38
2024-10-14,2648.52
2024-10-15,2662.64
2024-10-16,2673.64
2024-10-17,2692.83
2024-10-18,2721.91
2024-10-21,2719.5
2024-10-22,2748.81
2024-10-23,2715.57
2024-10-24,2735.84
2024-10-25,2747.39
2024-10-28,2742.24
2024-10-29,2774.44
2024-10-30,2787.21
2024-10-31,2743.77
2024-11-01,2735.84
2024-11-04,2736.46
2024-11-05,2743.72
2024-11-06,2658.94
2024-11-07,2706.24
2024-11-08,2684.15
2024-11-11,2619.3
2024-11-12,2597.98
2024-11-13,2572.7
2024-11-14,2564.53
2024-11-15,2561.78
2024-11-18,2611.72
2024-11-19,2632.11
2024-11-20,2650.08
2024-11-21,2669.41
2024-11-22,2715.34
2024-11-25,2625.46
2024-11-26,2633.02
2024-11-27,2635.95
2024-11-28,2637.07
2024-11-29,2650.33
2024-12-02,2638.62
2024-12-03,2643.5
2024-12-04,2649.88
2024-12-05,2631.66
2024-12-06,2632.67
2024-12-09,2660.18
2024-12-10,2693.8
2024-12-11,2717.95
2024-12-12,2680.55
2024-12-13,2648.8
2024-12-16,2652.62
2024-12-17,2646.4
2024-12-18,2585.31
2024-12-19,2594.39
2024-12-20,2623.03
2024-12-23,2612.77
2024-12-24,2616.59
2024-12-26,2633.53
2024-12-27,2621.54
2024-12-30,2605.96
2024-12-31,2624.43
2025-01-02,2657.98
2025-01-03,2639.98
2025-01-06,2635.77
2025-01-07,2648.42
2025-01-08,2661.44
2025-01-09,2670.34
2025-01-10,2688.96
2025-01-13,2662.98
2025-01-14,2677.37
2025-01-15,2696.28
2025-01-16,2714.26
2025-01-17,2702.92
2025-01-20,2706.7
2025-01-21,2744.69
2025-01-22,2756.18
2025-01-23,2754.52
2025-01-24,2771.48
2025-01-27,2740.7
2025-01-28,2763.17
2025-01-29,2759.68
2025-01-30,2794.06
2025-01-31,2798.47
2025-02-03,2814.75
2025-02-04,2842.01
2025-02-05,2867.02
2025-02-06,2855.55
2025-02-07,2861.3
2025-02-10,2907.88
2025-02-11,2897.53
2025-02-12,2903.97
2025-02-13,2928.34
2025-02-14,2882.5
2025-02-17,2899.45
2025-02-18,2935.08
2025-02-19,2932.99
2025-02-20,2939.06
2025-02-21,2935.89
2025-02-24,2952.62
2025-02-25,2914.82
2025-02-26,2916.11
2025-02-27,2877.12
2025-02-28,2859.06
2025-03-03,2892.99
2025-03-04,2917.7
2025-03-05,2919.13
2025-03-06,2910.74
2025-03-07,2911.94
2025-03-10,2889.24
2025-03-11,2915.5
2025-03-12,2933.31
2025-03-13,2988.8
2025-03-14,2986.24
2025-03-17,3001.02
2025-03-18,3033.76
2025-03-19,3047.16
2025-03-20,3044.47
2025-03-21,3022.94
2025-03-24,3011.96
2025-03-25,3019.81
2025-03-26,3018.85
2025-03-27,3056.42
2025-03-28,3084.2
2025-03-31,3123.96
2025-04-01,3114.12
2025-04-02,3132.12
2025-04-03,3114.19
2025-04-04,3037.34
2025-04-07,2982.01
2025-04-08,2981.96
2025-04-09,3082.78
2025-04-10,3175.39
2025-04-11,3237.53
2025-04-14,3210.46
2025-04-15,3229.36
2025-04-16,3342.85
2025-04-17,3327.24
2025-04-21,3424.4
2025-04-22,3380.93
2025-04-23,3288.12
2025-04-24,3348.58
2025-04-25,3318.62
2025-04-28,3343.99
2025-04-29,3317.2
2025-04-30,3288.27
2025-05-01,3237.89
2025-05-02,3240.3
2025-05-05,3333.96
2025-05-06,3430.46
2025-05-07,3364.44
2025-05-08,3305.85
2025-05-09,3327.15
2025-05-12,3234.4
2025-05-13,3249.98
2025-05-14,3177.4
2025-05-15,3239.64
2025-05-16,3201.0
2025-05-19,3230.12
2025-05-20,3289.66
2025-05-21,3315.11
2025-05-22,3294.71
2025-05-23,3357.9
2025-05-26,3342.19
2025-05-27,3300.56
2025-05-28,3288.64
2025-05-29,3317.56
2025-05-30,3288.72
2025-06-02,3381.6
2025-06-03,3353.3
2025-06-04,3372.6
2025-06-05,3352.6
2025-06-06,3312.12
2025-06-09,3325.39
2025-06-10,3322.4
2025-06-11,3354.82
2025-06-12,3386.66
2025-06-13,3434.15
2025-06-16,3385.14
2025-06-17,3388.47
2025-06-18,3369.15
2025-06-19,3370.63
2025-06-20,3368.64
2025-06-23,3369.04
2025-06-24,3322.81
2025-06-25,3332.15
2025-06-26,3327.76
2025-06-27,3274.96
2025-06-30,3302.92
2025-07-01,3338.78
2025-07-02,3356.93
2025-07-03,3325.92
2025-07-04,3337.04
2025-07-07,3336.16
2025-07-08,3301.48
2025-07-09,3313.55
2025-07-10,3323.85
2025-07-11,3355.5
2025-07-14,3343.26
2025-07-15,3324.65
2025-07-16,3346.99
2025-07-17,3338.1
2025-07-18,3350.85
2025-07-21,3397.41
2025-07-22,3429.58
2025-07-23,3388.1
2025-07-24,3367.5
2025-07-25,3336.65
2025-07-28,3314.78
2025-07-29,3325.5
2025-07-30,3275.86
2025-07-31,3290.68
2025-08-01,3363.23
2025-08-04,3374.01
2025-08-05,3380.47
2025-08-06,3368.4
2025-08-07,3395.84
2025-08-08,3397.14
2025-08-11,3342.29
2025-08-12,3348.28
2025-08-13,3355.97
2025-08-14,3334.75
2025-08-15,3336.08
2025-08-18,3332.89
2025-08-19,3315.6
2025-08-20,3347.8
2025-08-21,3338.44
2025-08-22,3371.86
2025-08-25,3365.73
2025-08-26,3392.96
2025-08-27,3397.38
2025-08-28,3417.36
2025-08-29,3448.16
2025-09-01,3476.37
2025-09-02,3534.4
2025-09-03,3560.62
2025-09-04,3545.39
2025-09-05,3587.37
2025-09-08,3636.76
2025-09-09,3626.23
2025-09-10,3640.55
2025-09-11,3633.91
2025-09-12,3642.6
2025-09-15,3678.66
2025-09-16,3689.69
2025-09-17,3659.79
2025-09-18,3644.31
2025-09-19,3685.07
2025-09-22,3746.63
2025-09-23,3764.02
2025-09-24,3735.85
2025-09-25,3749.05
2025-09-26,3760.53
2025-09-29,3833.76
2025-09-30,3858.23
2025-10-01,3865.49
2025-10-02,3856.19
2025-10-03,3886.38
